id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
901511997127737788,Cozy Brookland Retreat | Balcony | Scenic Views!,53500538,Mary'S Stay,,"North Michigan Park, Michigan Park, University Heights",38.93492,-76.99008,Entire home/apt,185,1,22,2024-05-24,1.81,40,347,22,Exempt
902660888840354616,"Blueground | Shaw, gym & pool, nr entertainment",107434423,Blueground,,"Howard University, Le Droit Park, Cardozo/Shaw",38.916519,-77.02343,Entire home/apt,,32,0,,,156,343,0,
903013088962240254,Sojourn Mt Vernon Sq Outdoor Space 2BR/2BA,39930655,Sojourn,,"Shaw, Logan Circle",38.90616,-77.01778,Entire home/apt,181,31,2,2024-01-14,0.28,199,301,2,
903053624394362477,Sojourn on 5th Unit 203,39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.88153856590818,-76.9982405079963,Entire home/apt,122,31,0,,,199,267,0,
903063116231661574,Sojourn on 5th Unit 304,39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.882209279694905,-76.99822226304013,Entire home/apt,,31,0,,,199,350,0,
903071442935667356,Sojourn on 5th Unit 202,39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.88151208362224,-77.00030358050073,Entire home/apt,146,31,1,2023-12-31,0.17,199,300,1,
903073223216033587,Sojourn on 5th #302,39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.88107440699392,-76.99825731879439,Entire home/apt,122,31,2,2024-03-04,0.23,199,309,2,
903569928769103410,Vista A/B,516107852,Zyhra,,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",38.853193,-76.9677041,Entire home/apt,132,3,0,,,2,163,0,Hosted License: 5007262201002568
903580802291779765,Modern Swanky Oasis Central Location FREE Parking!,360941391,Ron,,"Union Station, Stanton Park, Kingman Park",38.90132,-76.99906,Entire home/apt,267,1,80,2024-06-16,6.25,10,311,74,Hosted License: 5007242201002705
903620194560057993,Viola’s Place,162428147,Ricardo,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90846562335968,-77.00994865330784,Entire home/apt,154,2,24,2024-06-04,1.93,1,38,23,Unhosted License: 5007242201002643
903688063874009313,Grace Space,517575272,Nikki,,"North Michigan Park, Michigan Park, University Heights",38.94003658464552,-76.99029273167228,Entire home/apt,128,1,39,2024-06-17,3.99,1,311,39,Hosted License: 5007242201002950
904339532443884288,Perfect for Interns!Capitol Hill,17934570,Mandy,,"Capitol Hill, Lincoln Park",38.8835,-76.98572,Private room,96,75,3,2023-10-20,0.33,6,365,3,Hosted License: 5007242201001302
904553548615290503,"Furnished Home in Washington, DC",517779954,Amen,,"Congress Heights, Bellevue, Washington Highlands",38.82349789080572,-77.00726934582714,Private room,200,31,0,,,1,364,0,Exempt
906380407996246751,"Modern & Luxurious, Brookland DC",397366263,Ruth,,"Brookland, Brentwood, Langdon",38.94049,-76.98567,Entire home/apt,230,1,17,2024-05-30,1.86,1,170,17,Hosted License: 5007242201003001<br />Unhosted License: 5007262201002717
906578332488863671,Bright and Cozy Retreat,1466084,Rosalyn,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.909293440610966,-76.98485802859068,Entire home/apt,113,3,14,2024-05-28,1.20,2,116,14,Hosted License: 5007242201002667
906661052699006247,Spacious & Quiet Base in DC 3BR & 3BA,518202573,Matt,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.915492316687796,-77.00303582376814,Entire home/apt,245,1,49,2024-06-17,3.98,3,325,48,Exempt
907089832389697384,Family Friendly HQ - Historic DC 3BR & 3BA,518202573,Matt,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91459,-77.00385,Entire home/apt,265,1,45,2024-06-09,3.71,3,313,45,Exempt
908079888454591421,Luxury Basement Studio Apartment,2761762,Russell,,"River Terrace, Benning, Greenway, Dupont Park",38.89093,-76.9579,Entire home/apt,,2,32,2024-05-27,2.65,3,1,32,Hosted License: 5007242201002774
908691669415022744,Home away from home,2058237,Lynnette,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.94878995565895,-77.00754694014023,Private room,79,3,42,2024-06-06,3.45,1,337,42,Unhosted License: 5007262201002646
908906589718589686,Palisades Retreat,380168633,Gladys,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92757778843424,-77.10303986916239,Entire home/apt,200,3,12,2024-05-20,1.16,1,139,12,Hosted License: 5007242201002868
909308637245452608,Primary room & Private Bath,72697395,Josh,,"Brightwood Park, Crestwood, Petworth",38.95670131603871,-77.01661288473765,Private room,65,30,2,2024-01-30,0.18,6,308,2,Hosted License: 5007242100027305
909848757654392078,"Blueground | Shaw, doorman, nr entertainment",107434423,Blueground,,"Howard University, Le Droit Park, Cardozo/Shaw",38.916519,-77.02343,Entire home/apt,,32,0,,,156,315,0,
910011001434353949,"Union Station: 55"" YouTubeTV+Sofa Bed+Pack 'n Play",487806,Stay Bubo,,"Union Station, Stanton Park, Kingman Park",38.90271678397587,-76.99538976141568,Entire home/apt,100,1,48,2024-05-12,3.83,37,0,46,Hosted License: 5007242201002836
910126237266972444,Mt Pleasant Getaway (Fish House),27288099,Aleksandra,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93295,-77.04119,Entire home/apt,158,1,73,2024-06-17,7.30,1,315,73,Hosted License: 5007242201002985
910339157163400779,Elegant & Stylish Retreat w/ Free Parking!,360941391,Ron,,"Congress Heights, Bellevue, Washington Highlands",38.8397,-76.99161,Entire home/apt,123,31,3,2024-01-01,0.29,10,264,3,Exempt
910804603858056044,"Fun DC rowhome, perfect for groups + free parking!",7554608,Tricia & Eric,,"Brookland, Brentwood, Langdon",38.91924,-76.98487,Entire home/apt,158,1,12,2024-06-05,1.40,1,132,12,Hosted License: 5007242201002970
910915699441868423,Bright & Beaut Bloomingdale Apt,68243762,Riley,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91833,-77.01321,Entire home/apt,94,28,33,2024-06-12,3.08,1,16,33,Hosted License: 5007242201002914
911153412749259341,Private 2 Bdrm Luxury Suite minutes from Navy Yard,94470078,Grace,,"Sheridan, Barry Farm, Buena Vista",38.8588955,-76.98841759999999,Entire home/apt,179,1,11,2024-06-15,3.33,7,0,11,Hosted License: 5007242201003314
911652101420618755,"Large, Luxurious, Modern Home in central DC",5773347,Michael,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9344905,-77.0305819,Entire home/apt,415,3,51,2024-06-08,4.16,2,237,50,Hosted License: 5007242201002804
912314831423144767,Attic space/share bathroom/cats/street parking,4254411,Carole,,"Georgetown, Burleith/Hillandale",38.91150780684863,-77.06883886137695,Private room,67,3,10,2024-06-20,0.90,4,4,10,Exempt
912853325439299287,The Swank,502775259,Darlese,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91416929996133,-77.01256533549959,Entire home/apt,188,2,22,2024-06-13,2.57,1,238,22,Hosted License: 5007242201002733
912870145235312408,NoMa Worries!,46630199,Home Sweet City,,"Union Station, Stanton Park, Kingman Park",38.90621,-77.00062,Entire home/apt,173,3,29,2024-06-17,2.34,81,150,28,Hosted License: 5007242201002067
913187322703890255,Beautiful 1 bd/1 bth in Dupont!,84684984,David,,"Dupont Circle, Connecticut Avenue/K Street",38.91332,-77.03905,Entire home/apt,,31,3,2024-03-09,0.31,1,63,3,
913525477504348964,"Blueground | NoMa, patio, nr metro & nightlife",107434423,Blueground,,"Union Station, Stanton Park, Kingman Park",38.9066728,-77.00782050000001,Entire home/apt,,32,0,,,156,0,0,
914292781784295661,"Blueground | NoMa, gym, patio, nr Union Market,",107434423,Blueground,,"Union Station, Stanton Park, Kingman Park",38.9066728,-77.00782050000001,Entire home/apt,,32,0,,,156,0,0,
914330755790092213,Sunny Cozy Room in Large Home,168456441,Cesar,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9194,-77.04276,Private room,63,29,2,2024-04-30,0.24,3,31,2,Exempt
914398782524453190,Upscale City Retreat: Idyllic 1BD+1BA Escape in DC,520162362,D.A.T.Z. Property Management,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.911659,-77.0115659,Entire home/apt,109,31,3,2024-04-05,0.32,1,51,3,
914747191763594392,"Charming 2nd Fl Retreat, Capitol Hill+1 Parking",182077229,Sina,,"Capitol Hill, Lincoln Park",38.87962036498112,-76.99292620869544,Entire home/apt,220,31,20,2024-03-21,1.65,3,316,20,Hosted License: 5007242201001630
914831213073574470,"Stylish DC apt on quiet street, free parking",520271488,Kennedy,,"Brookland, Brentwood, Langdon",38.9273686,-76.9759849,Entire home/apt,138,4,27,2024-06-13,2.47,1,76,27,Hosted License: 5007242201002876
914903057633925219,"Blueground | NoMa, gym & w/d, nr Capitol Hill",107434423,Blueground,,"Union Station, Stanton Park, Kingman Park",38.9066728,-77.00782050000001,Entire home/apt,,32,0,,,156,0,0,
915080638953201051,Charming 1 Bedroom with FREE Parking Off-Street,274608536,Katie,,"Brookland, Brentwood, Langdon",38.9336552,-76.9923087,Entire home/apt,121,1,109,2024-06-13,8.89,1,333,107,Hosted License: 5007242201002797
916038785725456543,Private bedroom w/ shared bath,72697395,Josh,,"Takoma, Brightwood, Manor Park",38.95774334248763,-77.01661186976881,Private room,56,30,0,,,6,328,0,Hosted License: 5007242124000005
916039372336919032,"Cozy 2 BR Apt near Union Station, tourist sites",349251028,Anthony,,"Union Station, Stanton Park, Kingman Park",38.9033437,-77.0008156,Entire home/apt,140,1,34,2024-06-04,3.01,5,65,34,Exempt
916647693292891074,All Inclusive - Spacious Room #2 with Free Parking,30246487,David,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92571,-77.02596,Private room,77,2,9,2024-05-03,1.03,2,113,9,Exempt
916648840943265344,All Inclusive Deluxe-size Room #1- Park Free,30246487,David,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92558,-77.0275,Private room,119,2,6,2024-05-09,0.68,2,298,6,Exempt
916729094042023985,Private 2 bedroom  City Condo,15700946,Mark,,"Brookland, Brentwood, Langdon",38.92807024169816,-76.97542603555105,Entire home/apt,104,2,9,2024-05-07,0.85,2,330,9,Exempt
916825411926344269,Sojourn E Capitol Carriage House,39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.89039,-76.99875,Entire home/apt,118,1,34,2024-05-31,3.20,199,292,34,Exempt
917362969790747410,Centrally located 2br/2ba,106768004,Harry,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91422,-77.0286,Entire home/apt,,31,0,,,1,47,0,Exempt
917389064714479822,"Sunny Room with Attached Office, Great Area",168456441,Cesar,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91923,-77.04248,Private room,70,29,1,2023-12-10,0.15,3,262,1,Exempt
917424428873467071,Apartment in Iconic DC Rowhouse,60244972,Hassan,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91262,-77.00784,Entire home/apt,145,2,11,2024-06-13,6.00,1,27,11,Hosted License: 5007242201003448<br />Unhosted License: 5007262201002910
917606294262917563,Room for rent w/ shared bathroom,72697395,Josh,,"Takoma, Brightwood, Manor Park",38.95820195405023,-77.0163343420466,Private room,40,30,3,2024-01-31,0.28,6,42,3,Hosted License: 5007242100000615
919514310163551770,NEW Cozy NW DC Modern suite with FREE Parking,196429300,Jaime,,"Takoma, Brightwood, Manor Park",38.95796955218006,-77.01501899873169,Entire home/apt,239,2,30,2024-05-26,2.87,1,284,30,Hosted License: 5007242201002911
919531976634430659,Capitol Hill Meets Union Market,19931161,Jeremiah,,"Union Station, Stanton Park, Kingman Park",38.90196559882602,-76.99835444603272,Entire home/apt,118,2,44,2024-06-07,3.76,1,63,44,Hosted License: 5007242201002825
919602203294971857,City-chic parkside flat near iconic DC landmarks,27067985,Christopher,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9186675936765,-77.00961262845789,Entire home/apt,113,1,134,2024-06-18,11.23,1,237,134,Hosted License: 5007242201002880
920641349115440118,Private Affordable Basement Efficiency,47490567,Ameenah,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90515,-76.98712,Entire home/apt,65,31,1,2023-09-03,0.10,1,266,1,
921039831515341141,Modern Hidden Gem w/ King Bed close to Downtown,506295098,Eugene,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9204095,-77.0028024,Entire home/apt,102,1,51,2024-06-13,4.25,1,118,51,Hosted License: 5007242201002741
921161477304074780,Central Studio: Red Line Metro+DogOK+FASTwifi+Desk,487806,Stay Bubo,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.916310468205225,-77.00313741531737,Entire home/apt,72,1,25,2024-06-02,2.10,37,0,25,Hosted License: 5007242201000653
921779136068730051,Private One bedroom Condo Dc,15700946,Mark,,"Brookland, Brentwood, Langdon",38.92961691184321,-76.9746937125249,Entire home/apt,114,2,7,2024-05-06,0.64,2,88,7,Exempt
921798864732473827,Urban Oasis,67738985,Roberta,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87478635072275,-76.95835247102158,Entire home/apt,88,2,21,2024-05-28,3.12,1,90,21,Hosted License: 5007242201003071
921871929865122572,Modern garden apt w Peloton in great location,78184094,Bridget,,"Dupont Circle, Connecticut Avenue/K Street",38.91785954754318,-77.03865402513122,Entire home/apt,184,3,26,2024-06-17,2.77,1,150,26,Hosted License: 5007242201002965
922304824811752149,"Blueground | NoMa, gym, patio, nr Union Market",107434423,Blueground,,"Union Station, Stanton Park, Kingman Park",38.90667,-77.00782,Entire home/apt,,32,0,,,156,0,0,
922327726535953931,Gay Friendly - 1 block to Capitol - Top Location,425019452,Brian M,,"Capitol Hill, Lincoln Park",38.8903441,-77.0032313,Entire home/apt,190,31,2,2024-06-09,0.57,19,330,2,Exempt
922347136490665948,Gay Friendly Entire Top Floors - 3 blks to Capitol,425019452,Brian M,,"Capitol Hill, Lincoln Park",38.8906855,-77.0015638,Entire home/apt,295,31,3,2024-05-06,0.29,19,319,3,Exempt
922391683587237780,Gay Friendly Wee House - Vet Owned - Patio,425019452,Brian M,,"Capitol Hill, Lincoln Park",38.8904645,-77.00136030000002,Entire home/apt,168,31,0,,,19,341,0,Exempt
922519802184988572,Gay Friendly Veteran-Owned 1 block to Capitol,425019452,Brian M,,"Capitol Hill, Lincoln Park",38.8903441,-77.0032313,Entire home/apt,120,31,0,,,19,325,0,Exempt
922689014453194729,Private Bed & Bath in Capitol Hill East,43099681,Allison,,"Union Station, Stanton Park, Kingman Park",38.8945015758509,-76.97817404517926,Private room,85,2,2,2023-08-07,0.18,1,78,2,Hosted License: 5007242201002869<br />Unhosted License: 5007262201002651
922897367253591602,Artsy Studio,102444892,Treasure,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.876117128124925,-77.01129146580722,Entire home/apt,171,2,35,2024-06-06,3.11,1,323,35,Exempt
923068371814795521,"Blueground | Foggy Bottom, pool & gym, nr Gtown",107434423,Blueground,,"West End, Foggy Bottom, GWU",38.90099439999999,-77.04957859999999,Entire home/apt,,32,0,,,156,322,0,
923074641295399026,Gay Friendly Stunning Views 1 block to Capitol,425019452,Brian M,,"Capitol Hill, Lincoln Park",38.8903441,-77.0032313,Entire home/apt,152,31,1,2023-12-23,0.16,19,294,1,Exempt
923114751732178570,"Metro 7min Walk: Parking+Kid-Friendly+Desk+50""TV",487806,Stay Bubo,,"Brightwood Park, Crestwood, Petworth",38.93917,-77.01821,Entire home/apt,93,1,30,2024-05-20,2.57,37,33,30,Hosted License: 5007242201002832
923136371729571657,Gay Friendly Charming - Patio - Vet owned,425019452,Brian M,,"Capitol Hill, Lincoln Park",38.8906855,-77.0015638,Entire home/apt,148,31,1,2024-03-05,0.28,19,281,1,Exempt
923171724688369659,President's Secret Fun House ( Free parking) 2bd,26712070,Barry,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.8697013,-76.96599379999999,Entire home/apt,120,2,10,2024-06-05,0.98,1,269,10,Exempt
923213361798403819,Gay Friendly Gorgeous East Capitol St Patio,425019452,Brian M,,"Capitol Hill, Lincoln Park",38.890139,-77.000204,Entire home/apt,136,31,2,2024-05-10,1.20,19,304,2,Exempt
923867883772050257,Luxury Design in the Heart of Dupont,5522576,Daniel And James,,"Dupont Circle, Connecticut Avenue/K Street",38.910947734063996,-77.03996133059263,Entire home/apt,404,2,50,2024-06-12,5.24,1,249,50,Hosted License: 5007242201002844
923909614101300136,Stylish Apt 2 blks from H Street in Washington DC!,2242913,Jovan,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90317230882931,-76.98147252327882,Entire home/apt,200,31,2,2024-05-04,0.22,6,78,2,Hosted License: 5007242203542392<br />Unhosted License: 5007262203542393
924545458803565734,Executive luxury for work or play in DC!,32193186,Alex,,Historic Anacostia,38.86302,-76.99009,Entire home/apt,243,2,27,2024-06-12,2.34,1,294,27,Hosted License: 5007242201002901<br />Unhosted License: 5007262201002596
924618684666739047,Historic NW DC Rowhome + Hot Tub | 5 bed/3.5 bath,10532814,Kate,,"Brightwood Park, Crestwood, Petworth",38.93829,-77.03066,Entire home/apt,474,1,51,2024-06-12,6.10,2,146,51,Hosted License: 5007242201000137
925216111654089269,SuiteLife Condo II,502356395,Johannes,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91783754539317,-77.00152669251322,Entire home/apt,,31,0,,,2,266,0,
925275064921513371,Sojourn at The Paden | 2 BR 2 BA,39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.8815013,-76.9954697,Entire home/apt,276,1,48,2024-06-14,4.95,199,292,48,Exempt
925414286215370500,Cozy Studio Unbeatable location,21570891,Marsh,,"Georgetown, Burleith/Hillandale",38.9065,-77.0626,Entire home/apt,107,1,101,2024-06-12,9.24,14,32,101,Exempt
925452094222276711,Luxury Penthouse with Huge Balcony in DC,21773686,Samin,,"Brookland, Brentwood, Langdon",38.9281,-76.97525,Entire home/apt,157,2,51,2024-06-05,4.38,5,297,51,Exempt
925608891252175947,Guest Room with 2 Queen Beds,448723910,Capitol,,"Near Southeast, Navy Yard",38.87972,-77.00476,Entire home/apt,286,1,59,2024-06-08,5.24,2,81,59,Exempt
925908101423720472,No need to look any further!,22801633,Natascha,,"Georgetown, Burleith/Hillandale",38.9119733,-77.0611184,Entire home/apt,194,1,76,2024-06-17,6.55,4,75,76,Exempt
925939921121357388,"Look no further, this is your home away from home!",22801633,Natascha,,"Georgetown, Burleith/Hillandale",38.9119733,-77.0611184,Entire home/apt,250,1,53,2024-06-13,4.56,4,108,53,Exempt
926038547944475776,"private bath/room, Central DC, basement, b1",493926224,Efrain,,"Shaw, Logan Circle",38.91048,-77.02423,Private room,97,1,12,2024-03-31,1.03,8,269,12,Hosted License: 5007242201000102<br />Unhosted License: 5007262201000103
926050425599703843,"Private bath & Room, Central DC, Basement, b3",493926224,Efrain,,"Shaw, Logan Circle",38.91216389875138,-77.02300156795165,Private room,96,1,5,2024-01-18,0.43,8,240,5,Hosted License: 5007242201000102<br />Unhosted License: 5007262201000103
926686741376961660,Cozy Home in the City.,44949993,Mike,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92784632422412,-77.02180577263498,Entire home/apt,169,3,8,2024-05-27,0.75,11,350,8,Exempt
